term.id,query.number,significant,p.value,term.size,query.size,overlap.size,recall,precision,term.id,domain,subgraph.number,term.name,relative.depth,intersection
REAC:R-HSA-5663205,1,True,5.97e-34,380,326,71,0.218,0.187,REAC:R-HSA-5663205,rea,49,    Infectious disease,2,"AP2B1,RPL18,SYT1,RPS5,PABPN1,RPS16,TGFB1,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,CHMP3,RPL22,RPS25,RPL5,RPS10,RPL23,MAP2K2,RPL36,CHMP2A,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,TAF10,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,CTNND1,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A,GTF2H5"
REAC:R-HSA-168254,1,True,1.05e-52,155,326,63,0.193,0.406,REAC:R-HSA-168254,rea,49,     Influenza Infection,3,"RPL18,RPS5,PABPN1,RPS16,TGFB1,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-168255,1,True,2.9199999999999997e-52,144,326,61,0.187,0.424,REAC:R-HSA-168255,rea,49,      Influenza Life Cycle,4,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-168273,1,True,2.1199999999999998e-54,135,326,61,0.187,0.452,REAC:R-HSA-168273,rea,49,       Influenza Viral RNA Transcription and Replication,5,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-192823,1,True,1.36e-69,90,326,61,0.187,0.678,REAC:R-HSA-192823,rea,49,        Viral mRNA Translation,6,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-1430728,1,True,1.51e-09,2087,326,117,0.359,0.056,REAC:R-HSA-1430728,rea,45,   Metabolism,1,"ABCB4,MAN2B2,GALC,RPL18,ADCY2,DCT,RPS5,CERS4,NME3,RPS16,RPS19,TYRP1,RPL28,RPL19,ASPA,RPL34,RPS13,SLC6A12,COX6A1,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,G0S2,RPS10,NDUFA1,RPL23,COX6B1,COX7C,RPL36,PGLS,HSD17B3,SLC35D2,COX4I1,RPL27,LPIN1,RPS15A,TCN1,CYP27A1,RPL35,RPLP1,CYP1B1,RBP4,RPS11,RPL13A,RPL11,HSPG2,RPS8,PKLR,ITPKB,RPS27A,RPL32,RPL37,NDUFB11,RPL10,RPL7A,RPS3,FAU,RPL30,HLCS,RPL26,RPL29,UQCRQ,PGAM2,COX6C,CRYL1,RPL27A,GPX4,RPL13,RPSA,RPS9,NDUFA3,RPS21,RPS7,RPL38,UQCRH,RPL4,RPL15,NDUFA11,B3GALT6,COX8A,MTHFR,RPLP2,RPS27,NDUFAF3,COX14,BGN,GPC6,NDUFB1,RPS27L,ADSSL1,NDUFA13,RPS23,PLCD1,AGMO,UROS,RPL14,GSTK1,PSAP,RPL37A,RPL12,RPS4X,RPL23A,MT-CO2,RPL10A,MT-ND1,RPL39,RPS29,UBA52,CERS1,RPL41,RPS18,RPS28,RPL36A,MARCKS"
REAC:R-HSA-71291,1,True,3.5400000000000003e-29,369,326,65,0.199,0.176,REAC:R-HSA-71291,rea,45,    Metabolism of amino acids and derivatives,2,"RPL18,DCT,RPS5,RPS16,RPS19,TYRP1,RPL28,RPL19,ASPA,RPL34,RPS13,SLC6A12,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-2408522,1,True,4.62e-59,118,326,61,0.187,0.517,REAC:R-HSA-2408522,rea,45,     Selenoamino acid metabolism,3,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-2408557,1,True,9.169999999999999e-68,94,326,61,0.187,0.649,REAC:R-HSA-2408557,rea,45,      Selenocysteine synthesis,4,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-1428517,1,True,0.00295,174,326,18,0.055,0.103,REAC:R-HSA-1428517,rea,45,    The citric acid (TCA) cycle and respiratory electron transport,2,"COX6A1,NDUFA1,COX6B1,COX7C,COX4I1,NDUFB11,UQCRQ,COX6C,NDUFA3,UQCRH,NDUFA11,COX8A,NDUFAF3,COX14,NDUFB1,NDUFA13,MT-CO2,MT-ND1"
REAC:R-HSA-163200,1,True,1.83e-05,124,326,18,0.055,0.145,REAC:R-HSA-163200,rea,45,"     Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",3,"COX6A1,NDUFA1,COX6B1,COX7C,COX4I1,NDUFB11,UQCRQ,COX6C,NDUFA3,UQCRH,NDUFA11,COX8A,NDUFAF3,COX14,NDUFB1,NDUFA13,MT-CO2,MT-ND1"
REAC:R-HSA-611105,1,True,6.33e-07,101,326,18,0.055,0.178,REAC:R-HSA-611105,rea,45,      Respiratory electron transport,4,"COX6A1,NDUFA1,COX6B1,COX7C,COX4I1,NDUFB11,UQCRQ,COX6C,NDUFA3,UQCRH,NDUFA11,COX8A,NDUFAF3,COX14,NDUFB1,NDUFA13,MT-CO2,MT-ND1"
REAC:R-HSA-389948,1,True,0.0302,24,326,6,0.018,0.25,REAC:R-HSA-389948,rea,41,   PD-1 signaling,1,"HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DRA,HLA-DPB1,HLA-DQA2"
REAC:R-HSA-2132295,1,True,0.0393,105,326,12,0.037,0.114,REAC:R-HSA-2132295,rea,46,   MHC class II antigen presentation,1,"AP2B1,CTSD,CTSK,HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DQA2,HLA-DMB"
REAC:R-HSA-8953854,1,True,1.96e-13,666,326,63,0.193,0.095,REAC:R-HSA-8953854,rea,1,   Metabolism of RNA,1,"RPL18,RPS5,PABPN1,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A,GTF2H5"
REAC:R-HSA-72312,1,True,1.12e-41,203,326,61,0.187,0.3,REAC:R-HSA-72312,rea,1,    rRNA processing,2,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-8868773,1,True,3.67e-43,193,326,61,0.187,0.316,REAC:R-HSA-8868773,rea,1,     rRNA processing in the nucleus and cytosol,3,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-6791226,1,True,9.47e-45,183,326,61,0.187,0.333,REAC:R-HSA-6791226,rea,1,      Major pathway of rRNA processing in the nucleolus and cytosol,4,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-927802,1,True,1.12e-59,116,326,61,0.187,0.526,REAC:R-HSA-927802,rea,1,    Nonsense-Mediated Decay (NMD),2,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-975957,1,True,1.12e-59,116,326,61,0.187,0.526,REAC:R-HSA-975957,rea,1,     Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),3,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-975956,1,True,6.679999999999999e-67,96,326,61,0.187,0.635,REAC:R-HSA-975956,rea,1,     Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),3,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-1266738,1,True,9.33e-12,1051,326,79,0.242,0.075,REAC:R-HSA-1266738,rea,2,   Developmental Biology,1,"AP2B1,COL9A2,RPL18,MEF2C,RPS5,RPS16,TGFB1,RPS19,SCN1B,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,CAPNS1,RRAS,MAP2K2,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,PKLR,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,HIST1H2BD,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,JUN,RPS27,HIST1H2AC,UNC5C,KRTAP19-1,RPS27L,RPS23,FOXD3,KRT12,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,CEBPD,UBA52,RPL41,RPS18,RPS28,RPL36A,H2AFJ"
REAC:R-HSA-422475,1,True,2.19e-21,530,326,67,0.206,0.126,REAC:R-HSA-422475,rea,2,    Axon guidance,2,"AP2B1,COL9A2,RPL18,RPS5,RPS16,RPS19,SCN1B,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RRAS,MAP2K2,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,UNC5C,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-376176,1,True,1.28e-39,218,326,61,0.187,0.28,REAC:R-HSA-376176,rea,2,     Signaling by ROBO receptors,3,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-9010553,1,True,1.24e-46,172,326,61,0.187,0.355,REAC:R-HSA-9010553,rea,2,      Regulation of expression of SLITs and ROBOs,4,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-5628897,1,True,0.00586,87,326,12,0.037,0.138,REAC:R-HSA-5628897,rea,50,   TP53 Regulates Metabolic Genes,1,"COX6A1,COX6B1,PRDX5,COX7C,COX4I1,TP53,SESN3,COX6C,COX8A,COX14,LAMTOR4,MT-CO2"
REAC:R-HSA-202430,1,True,0.00965,20,326,6,0.018,0.3,REAC:R-HSA-202430,rea,12,   Translocation of ZAP-70 to Immunological synapse,1,"HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DRA,HLA-DPB1,HLA-DQA2"
REAC:R-HSA-913531,1,True,0.0141,195,326,18,0.055,0.092,REAC:R-HSA-913531,rea,4,   Interferon Signaling,1,"TRIM2,OAS2,STAT1,IRF4,IFITM3,RPS27A,GBP2,STAT2,HLA-DQB1,CIITA,IFITM2,HLA-DQA1,HLA-DRB5,HLA-DRA,UBA52,HLA-DPB1,HLA-B,HLA-DQA2"
REAC:R-HSA-877300,1,True,0.00151,90,326,13,0.04,0.144,REAC:R-HSA-877300,rea,4,    Interferon gamma signaling,2,"TRIM2,OAS2,STAT1,IRF4,GBP2,HLA-DQB1,CIITA,HLA-DQA1,HLA-DRB5,HLA-DRA,HLA-DPB1,HLA-B,HLA-DQA2"
REAC:R-HSA-392499,1,True,1.79e-11,2089,326,122,0.374,0.058,REAC:R-HSA-392499,rea,11,   Metabolism of proteins,1,"COPZ2,TRAPPC6A,RPL18,ST6GALNAC2,RPS5,GANAB,LGALS1,CST3,RENBP,SCG3,EEF1D,TUBB4A,RPS16,TGFB1,RPS19,FBXL15,RPL28,RPL19,RPL34,RPS13,RPS12,CNTN3,KAT2B,RPL24,MPV17,RPS15,RPL22,CTSD,RPS25,SLC17A5,RPL5,PFDN5,NEURL2,RPS10,RPL23,C3,ATF4,NEDD8,RPL36,RPL27,RPS15A,ADAMTS8,RPL35,TFAP2A,RPLP1,INHBE,WARS,SEC11A,TP53,RPS11,RPL13A,RPL11,HSPG2,RPS8,RPS27A,RPL32,ADAMTS16,RPL37,RPL10,EIF3H,RPL7A,MSRB2,RPS3,FAU,CNTN5,UCHL1,RPL30,EEF1A1,HIST1H2BD,GIP,MGAT4B,JOSD2,RPL26,RPL29,CREBRF,TAF10,TPP1,RPL27A,RPL13,TUBA1A,TRAPPC9,RAB26,RPSA,SFTPC,RPS9,SPSB1,RPS21,RPS7,RPL38,RPL4,RPL15,CNIH2,EIF3F,RPLP2,RPS27,EIF3K,DPM3,HIST1H2AC,SSR4,RPS27L,MUC1,LSAMP,RPS23,COMMD6,RPL14,NTNG2,TOMM7,GSTK1,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBD,UBA52,RPL41,RPS18,RPS28,RPL36A,MRPS21"
REAC:R-HSA-72766,1,True,6.41e-41,293,326,70,0.215,0.239,REAC:R-HSA-72766,rea,11,    Translation,2,"RPL18,RPS5,EEF1D,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,WARS,SEC11A,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,EIF3H,RPL7A,RPS3,FAU,RPL30,EEF1A1,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,EIF3F,RPLP2,RPS27,EIF3K,SSR4,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A,MRPS21"
REAC:R-HSA-1799339,1,True,5.72e-64,113,326,63,0.193,0.558,REAC:R-HSA-1799339,rea,11,     SRP-dependent cotranslational protein targeting to membrane,3,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,SEC11A,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,SSR4,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-156842,1,True,1.66e-71,94,326,63,0.193,0.67,REAC:R-HSA-156842,rea,11,     Eukaryotic Translation Elongation,3,"RPL18,RPS5,EEF1D,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,EEF1A1,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-156902,1,True,1.65e-71,90,326,62,0.19,0.689,REAC:R-HSA-156902,rea,11,      Peptide chain elongation,4,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,EEF1A1,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-72613,1,True,2.48e-63,120,326,64,0.196,0.533,REAC:R-HSA-72613,rea,11,     Eukaryotic Translation Initiation,3,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,EIF3H,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,EIF3F,RPLP2,RPS27,EIF3K,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-156827,1,True,5.12e-66,112,326,64,0.196,0.571,REAC:R-HSA-156827,rea,11,      L13a-mediated translational silencing of Ceruloplasmin expression,4,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,EIF3H,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,EIF3F,RPLP2,RPS27,EIF3K,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-72737,1,True,2.48e-63,120,326,64,0.196,0.533,REAC:R-HSA-72737,rea,11,      Cap-dependent Translation Initiation,4,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,EIF3H,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,EIF3F,RPLP2,RPS27,EIF3K,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
REAC:R-HSA-72695,1,True,1.47e-26,52,326,28,0.086,0.538,REAC:R-HSA-72695,rea,11,"       Formation of the ternary complex, and subsequently, the 43S complex",5,"RPS5,RPS16,RPS19,RPS13,RPS12,RPS15,RPS25,RPS10,RPS15A,RPS11,RPS8,RPS27A,EIF3H,RPS3,FAU,RPSA,RPS9,RPS21,RPS7,EIF3F,RPS27,EIF3K,RPS27L,RPS23,RPS4X,RPS29,RPS18,RPS28"
